ticket_id,user_id,created_at,hour_of_day,day_of_week,age,gender,country,city,subscription,registration_date,days_since_registration,total_likes,total_matches,messages_sent,active_days_last_week,boosts_purchased,superlikes_purchased,past_tickets_count,avg_csat_history,platform,app_version,channel,language,user_message,support_response,message_length_chars,message_length_words,sentiment_score,priority,resolution_time_minutes,escalated,csat_ticket,category
TW-6B5186AA09,U20384193,2025-10-31T22:33:14,22,Friday,33,male,RU,Омск,free,2025-10-18,13,41,4,5,3,0,1,0,,Android,5.0.0,in_app_chat,ru,"Здравствуйте, уважаемая поддержка, купил премиум, не понял что это автопродление, требую возврата.","Здравствуйте! Запрос на возврат передан в бухгалтерию, ожидайте до 10 рабочих дней.",98,12,-0.201,medium,173.2,1,2,refund
TW-B428962FF4,U39124933,2025-11-02T18:26:22,18,Sunday,43,male,RU,Владивосток,free,2025-10-25,8,121,2,21,2,1,0,1,5.0,iOS,4.13.2,in_app_chat,ru,"здравствуйте, уважаемая подржка, купил пакет бустов, но они не появились  на счёте.",Приветствуем! Для применения промокода его нужно ввести до нажатия кнопки Оплатить.,83,12,0.148,medium,58.7,0,4,payment
TW-76478229E5,U67733276,2025-03-19T22:22:02,22,Wednesday,33,female,RU,Санкт-Петербург,free,2023-12-11,464,195,14,12,1,0,0,1,5.0,Web,4.13.2,email,ru,Прошу помочь! Видео в профилях других людей не воспроизводится.,"Здравствуйте! Проблема связана с серверной частью, уже устраняем.",63,9,-0.659,high,108.6,0,2,bug
TW-5843D00520,U20506617,2025-08-21T09:49:06,9,Thursday,26,female,RU,Новосибирск,free,2025-04-14,129,86,8,15,3,1,3,1,4.0,iOS,4.12.3,telegram_bot,ru,"Здравствуйте, саппорт! Хочу временно заморозить профиль, возможно ли это?","Здравствуйте! Отправили новое письмо для восстановления пароля, проверьте папку Спам.",73,9,-0.194,medium,38.2,0,4,account
TW-49183DFC8F,U18424952,2025-10-14T14:43:31,14,Tuesday,18,male,RU,Санкт-Петербург,premium,2025-02-18,238,333,26,31,5,2,3,0,,iOS,5.0.0,in_app_chat,ru,"Хочу обратиться, отклонили био без объяснений, что конкретно не так? Буду ждать вашего решения.",Добрый день! Правила модерации можно посмотреть в справочном центре.,95,14,-0.506,medium,65.3,0,3,moderation
TW-0FBA8982E0,U82744654,2025-11-01T15:49:01,15,Saturday,34,female,RU,Пермь,free,2024-08-14,444,655,50,239,5,0,0,2,4.7,iOS,4.14.1,email,ru,здравствуйте. Как вернуть деньги за неверно выбранный тариф? Очень надеюсь на решение.,Здравствуйте! Уточните номер платежа для обработки возврата.,86,12,-0.51,high,554.5,0,4,refund
TW-88DFCC72AC,U95172529,2026-02-17T20:42:18,20,Tuesday,26,male,RU,Пермь,free,2025-08-26,175,382,26,147,1,0,1,2,3.8,iOS,4.14.0,in_app_chat,ru,"Хочу обратиться, купил суперлайки по ошибке, прошу оформить возврат. Очень надеюсь на решение.","Здравствуйте! Возврат оформлен, средства вернутся в течение 7-14 дней.",94,13,-0.373,medium,186.0,0,3,refund
TW-E9BC9F71D8,U39227769,2025-01-24T16:49:07,16,Friday,34,female,RU,Москва,premium,2024-08-13,164,67,5,26,2,1,0,2,5.0,Android,4.13.0,in_app_chat,ru,"Здравствуйте, саппорт! Верификация прошла, а значок так и не пояявился.","Приветствуем! Ваша заявка в очереди, среднее время проверки до 48 часов.",71,10,-0.183,high,17.7,0,5,moderation
TW-1569E3CB27,U85839880,2025-11-21T21:53:03,21,Friday,21,male,RU,Уфа,premium,2025-03-21,245,320,30,74,0,2,0,0,,Android,4.14.0,in_app_chat,ru,"пивет. Аккаунт на проверке уже неделю,это нормальный срок? Надеюсь на скорый ответ.","Приветствуем! Верификация требует селфи с определённым жестом, инструкция в приложении.",83,12,-0.957,medium,55.9,0,3,moderation
TW-656FD39B1C,U37071350,2025-07-16T13:46:12,13,Wednesday,24,female,RU,Самара,premium,2025-03-30,108,273,14,55,5,3,4,0,,iOS,4.14.0,email,ru,"прошу помочь, не открываются настройки приватности, кнопка ничего не делает. Надеюсь на скорый ответ.","Приветствуем! Очистите кеш и перезагрузите устройство, это должно помочь.",101,14,-0.358,high,233.3,1,3,bug
TW-27BB792859,U96323825,2025-11-18T13:02:16,13,Tuesday,18,male,RU,Санкт-Петербург,premium,2025-11-02,16,95,8,17,1,3,5,1,3.2,iOS,4.12.3,in_app_chat,ru,"Добрый день! Не могу продлить подписку, кнопка оплаты не работает. Буду благодарен за помощь",Здравствуйте! Для применения промокода его нужно ввести до нажатия кнопки Оплатить.,92,14,-0.391,medium,30.8,0,5,payment
TW-FF253338F6,U54883145,2026-01-04T04:57:39,4,Sunday,31,male,RU,Санкт-Петербург,free,2025-04-07,272,297,41,48,2,0,0,0,,iOS,4.14.0,in_app_chat,ru,"Добрый вечер. Купил годовую подписку, деньги ушли, а в приложении ничего не появилось. Спасибо заранее.","Здравствуйте! Платёж в обработке у платёжной системы, обычно занимает до 24 часов.",103,15,-0.774,high,19.0,0,4,payment
TW-E99CE77DF9,U77895576,2026-02-27T17:45:39,17,Friday,45,other,RU,Санкт-Петербург,free,2025-12-24,65,132,16,39,0,0,0,0,,iOS,4.13.2,in_app_chat,ru,"добрый день, удалили фото машины, хотя я на нём тоже есть. Очень прошу помочь.",Приветствуем! Правила модерации можно посмотреть в справочном центре.,78,14,-0.263,low,110.6,0,5,moderation
TW-3E218A7FBE,U91957995,2025-03-22T23:55:34,23,Saturday,21,female,RU,Москва,premium,2024-11-08,134,91,10,27,1,2,3,1,4.1,Android,5.0.0,email,ru,Добрый вечер. Как вернуть деньги за неверно выбранный тариф,"Добрый день! Возврат оформлен, средства вернутся в течение 7-14 дней.",59,9,-0.588,medium,191.1,0,4,refund
TW-F264B9456E,U65576436,2025-01-09T19:23:15,19,Thursday,26,female,RU,Нижний Новгород,free,2024-09-24,107,173,5,39,0,0,0,2,3.1,Android,4.13.2,in_app_chat,ru,"Здравствуйте, саппорт, вопрос по работе с блогерами и рекламе в приложении","Добрый день! Спасибо за предложение, передали команде продукта.",74,11,-0.027,medium,9.4,0,5,other
TW-971CA67B76,U59484556,2025-12-03T21:51:44,21,Wednesday,32,male,RU,Екатеринбург,free,2025-08-05,120,81,4,30,2,0,0,1,5.0,Web,4.13.0,email,ru,"Здраствуйте, саппорт. Спам-бот, рассылает одно и то же сообщение всем подряд.","Добрый день! Зафиксировали обращение, нарушитель получит предупреждение.",77,11,-0.537,urgent,76.8,0,4,complaint
TW-8E24949A6E,U54684401,2025-04-05T16:54:36,16,Saturday,32,female,RU,Уфа,free,2025-02-24,40,102,9,45,5,1,1,1,3.7,iOS,4.14.0,in_app_chat,ru,"Хочу обратиться. Мои истории проходят модерацию по часу и более, почему?","Приветствуем! Блокировка снята, приносим извинения за неудобство.",72,11,-0.225,low,63.8,0,5,moderation
TW-1633E8F6BB,U89927477,2025-03-23T02:29:19,2,Sunday,30,female,RU,Ростов-на-Дону,free,2024-11-14,129,220,17,57,0,0,0,1,4.2,iOS,4.15.0,email,ru,"добрый вечер! Дважды списалась сумма за подписку, прошу проверить платеж. Без вашего ответа не разбрусь.","Приветствуем! Проверили ваш платёж, средства поступили, подписка активирована.",104,15,0.02,medium,80.8,0,3,payment
TW-CDAAC4DA63,U29590885,2025-03-28T19:09:54,19,Friday,18,male,RU,Омск,free,2024-08-12,228,1001,80,395,1,0,1,0,,Web,4.13.2,in_app_chat,ru,"добрый вечер! Оплачивал через СБП, деньги ушли, в приложении ничего не изменилось",Добрый день! Для применения промокода его нужно ввести до нажатия кнопки Оплатить.,81,12,-0.578,medium,14.2,0,4,payment
TW-3909015521,U44489493,2026-02-10T06:12:57,6,Tuesday,25,female,RU,Тюмень,premium,2025-10-23,110,56,2,24,2,1,1,1,1.9,Android,4.15.0,in_app_chat,ru,"здравствуйте, уважаемая поддержка! Как изменить номер телефона, привязанный к профилю? Заранее благодарю.",Здравствуйте! Сменить номер телефона можно в разделе Безопасность.,105,12,-0.059,medium,8.2,0,5,account
TW-31FA0FFC49,U85803942,2026-02-23T18:19:30,18,Monday,38,male,RU,Москва,free,2025-09-14,162,210,18,50,4,2,1,0,,Android,4.13.2,in_app_chat,ru,"Здравствуйте, как сменить имя профиля, поле неактивно. Пишу уже не первый раз.","Здравствуйте! Отправили новое письмо для восстановления пароля, проверьте папку Спам.",78,12,-0.16,low,25.7,0,3,account
